f5e1dce8661f9f16560e2fab52dc0faf,41792,40191,2014-07-17 23:58:22.272415000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%B2%99%E5%9D%AA%E5%9D%9D%E5%8C%BA%E5%87%A4%E4%B8%AD%E8%B7%AF%E6%B0%B4%E6%9E%9C%E5%B8%82%E5%9C%BA%E6%91%84%E5%83%8F%E5%A4%B4%E5%9C%A8%E5%93%AA%E9%87%8C&uid=l8vru_8rHigOuviy0u21i08Iv8l2ivaR0P2lt_a_H883u28ggO-q8_a6B8_Ca2f1A&from=1005774f&ua=_PvjhjatvhIDJEjPkJAiC_hXvhxcGNqqC&ut=lpw2qfy3E9jja28Oyasri4aHBC42rQq0fOqAC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=1&cfrom=1005774f&ctv=2&cen=uid_ua_ut&apinfo=ghh0h3360hf727he8d4e06e5e8ckha8ad3dde0bae&format=xml
f5e1dce8661f9f16560e2fab52dc0faf,41792,40191,2014-07-17 23:58:23.252756000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%B2%99%E5%9D%AA%E5%9D%9D%E5%8C%BA%E5%87%A4%E4%B8%AD%E8%B7%AF%E6%B0%B4%E6%9E%9C%E5%B8%82%E5%9C%BA&uid=l8vru_8rHigOuviy0u21i08Iv8l2ivaR0P2lt_a_H883u28ggO-q8_a6B8_Ca2f1A&from=1005774f&ua=_PvjhjatvhIDJEjPkJAiC_hXvhxcGNqqC&ut=lpw2qfy3E9jja28Oyasri4aHBC42rQq0fOqAC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=1&cfrom=1005774f&ctv=2&cen=uid_ua_ut&apinfo=ghh0h3360hf727he8d4e06e5e8ckha8ad3dde0bae&format=xml
2e8eb0c9b07495603b0663ed0adf7a49,33567,20400,2014-07-17 23:58:11.522623000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E8%83%B8%E5%8F%A3%E4%B8%80%E9%98%B5%E9%98%B5%E7%9A%84%E7%96%BC%E6%98%AF&uid=_PvOfl8RSi_78-tolaHI8giFSi_d8vfjgi2S8liS-tifu28p_a2Ii_uQv8gua2tWA&from=1001190c&ua=_avLC_aE-i4qywoUfpw1zyadsf45a2iLA&ut=fJx466NW2Yy_aXibouLl8gIXHuysA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1001190c&ctv=2&cen=uid_ua_ut&typeid=0&apinfo=ghh1h831fh4fb0&format=xml&bu=0_1,1_100"
97702450e6c3092d8e3b39ab9021c710,41776,51631,2014-07-17 23:58:23.190972000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%8D%97%E5%B7%9D%E8%BA%AB%E4%BB%BD%E8%AF%81%E5%BF%AB%E7%85%A7%E5%9C%A8%E9%82%A3%E7%85%A7&uid=1489ACE1A20D7E80E7C2D35476B57949%7C0&ua=540_888_android_4.0_240&ut=S39h_4.2.2_17_Sony&from=1000365i&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_sony&network=21&cfrom=1000365i&location=11835122.949767%2C3406903.288566%2C---&apinfo=ghh1ha330had78f3a&format=xml
18a5bd0d645b5576cf646b0deb8cbade,33582,24831,2014-07-17 23:58:35.265741000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E9%82%A3%E8%8B%B1%E6%90%BA%E5%A5%B3%E7%8E%B0%E5%8A%A0%E6%8B%BF%E5%A4%A7&uid=0AC86CB68F3729A9A5F3E937FB265CA1%7C752708420349068&ua=540_960_android_4.0_240&ut=vivo+Y19t_4.2.1_17_BBK&from=7300002a&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_bbk&network=21&cfrom=7300002a&location=11837848.405195%2C3507832.420501%2C---&apinfo=ghh1h832eh60ff&format=xml
4907502cf06863e506a5cf30dfd66a74,41736,40362,2014-07-17 23:58:34.974012000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%85%AC%E8%BD%A6%E6%8B%8D%E5%8D%96&uid=luS6ulugHf0OOSadlu2uig8zvagruBujla2Pi_8hSi8Du-tg_avj8_u128_Oa2f1A&from=7300001a&ua=_avLCgaH-i46ywoUfpw1zyadsf45a2iLA&ut=5kSYMltqVRgfC18YgI2UI_hXvhgcODOHpi3purRMC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_huawei&network=21&cfrom=7300001a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha308hac49daa&format=xml&bu=0_1,1_100"
14313ebd881a06345a4f6816e6707cc1,33575,43557,2014-07-17 23:58:46.555775000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E9%87%91%E7%A7%80%E8%B4%A4%E9%82%93%E7%B4%AB%E6%A3%8B%E5%BE%B7%E8%8A%99%E5%B9%BF%E5%91%8A&uid=gu2ruYue-iY6P-il_a2Du_uB2ilua2tjgavy8luNv8KwLgRNB&from=1000869a&ua=_PvjhjatvhIDJEjPkJAiC_hXvhxcGNqqC&ut=5f3EPrMg1tg4I2I0_hvbhguBLoNoLiqAC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1000869a&ctv=2&cen=uid_ua_ut&apinfo=ghh1h8327haa25&format=xml
3c6e4ae8384cb276059a3fc8ecae09b1,41756,29203,2014-07-17 23:58:55.237835000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%8F%A4%E5%89%91%E5%A5%87%E8%B0%AD%E9%AC%BC%E9%9D%A2%E4%BA%BA%E6%98%AF%E8%B0%81&uid=lO2j8l8U2u_aavtD08SE8gP128Yv82ul_8HTagiN2t8Na28pjavFi_ug2tgCa2tHA&from=7300004a&ua=_PvjhjatvhIDJEjPkJAiC_CVBhxc3iqqC&ut=lpw2qfy3E9_ouviYyasri4aHBCl-pwq7AgemA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_coolpad&network=21&cfrom=7300004a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha31chac9bf05&format=xml&bu=0_1,1_100"
e15d0afb63cef1e18a9398b37754fe79,41744,43582,2014-07-17 23:58:48.985643000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%BC%82%E4%B8%96%E7%81%B5%E6%AD%A6%E5%A4%A9%E4%B8%8B&uid=YaHhaluN-ulYaHuP_8vvu_PWHulXav8rgavCuYaZHaKQLwspB&from=7300004a&ua=_PvjhYa6vhIDJEjPkJAiC_hXvhxcGNqqC&ut=lpw2qfy3E9_ouviLyaXrizubL8g4NSqB9Jx6oqqEC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_coolpad&network=21&cfrom=7300004a&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha310hac8aa3e&format=xml
dff0b42b9d43f9a68ad76bf728009a3b,41776,7063,2014-07-17 23:58:47.602416000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E7%94%B7%E6%9C%8B%E5%8F%8B%E8%88%94%E6%88%91%E5%A5%B6%E5%A4%B4%E7%89%B9%E5%88%AB%E8%88%92%E6%9C%8D&uid=laHCalahHu_7avi10avI8gimHalAuvuWgaHailuVBi8Dav8v_uBqt_a6vigga2t1A&from=7300002a&ua=_a-qi4uq-igBNE6lI5me6NIJ2IgUI2tzAu24B&ut=fJx466IHF6N6lDiczaXs84uDvChXzD2GC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_bbk&network=21&cfrom=7300002a&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha330had51b9ah000000000000khd8150d637dd2&format=xml
277db4dacdaec0e31d83b5a22c6a8d30,41736,5122,2014-07-17 23:58:52.876487000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E9%87%8D%E5%BA%8615%E5%A4%A9%E5%A4%A9%E6%B0%94&uid=gi2qf08r2flquS8LYa-L8lu5S8lPO2a7liv5808UStifuv82gu2X8_ug2tgCa2tHA&from=7300004a&ua=_PvjhjatvhIDJEjPkJAiC_CVBhxc3iqqC&ut=lpw2qfy3E9_ouviYyasri4aHBCl-pwq7AgemA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_coolpad&network=21&cfrom=7300004a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1h833bh74ac&format=xml&bu=0_1,1_100"
e14ec536a9de75dd24ac43de4f85089a,33594,11414,2014-07-17 23:59:01.757034000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%AC%A7%E7%BE%8E%E6%83%85%E4%BE%A3%E5%A4%B4%E5%83%8F&uid=AAD16B06D66BD3B5D2FA8569653B2734%7C028120520010368&ua=480_800_android_4.0_240&ut=vivo+Y11_4.2.2_17_BBK&from=7300002a&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_bbk&network=21&cfrom=7300002a&location=11864131.809271%2C3425623.313127%2C---&apinfo=ghh1h833ah2c96&format=xml
14313ebd881a06345a4f6816e6707cc1,33575,43557,2014-07-17 23:59:18.150551000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E9%87%91%E7%A7%80%E8%B4%A4%E5%A5%B3%E5%8F%8B&uid=gu2ruYue-iY6P-il_a2Du_uB2ilua2tjgavy8luNv8KwLgRNB&from=1000869a&ua=_PvjhjatvhIDJEjPkJAiC_hXvhxcGNqqC&ut=5f3EPrMg1tg4I2I0_hvbhguBLoNoLiqAC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1000869a&ctv=2&cen=uid_ua_ut&apinfo=ghh1h8327haa25&format=xml
556984afa8430acc3617cbd0cece6bcb,41744,40433,2014-07-17 23:59:19.486169000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E8%8B%B9%E6%9E%9C%E8%81%94%E6%89%8Bibm&uid=luvOf0a8H8_Gi2fz0uHiu_upvu_ru-8p082YilPQviicPv8Cgu2ci_u_v8jluviPA&from=1001683q&ua=_Pvjh_PzvCI-JEjPkJAiC_CVBhxcGNqqC&ut=rkHP9luO28fiI2Ny_hvbhguBDqSoq_dBB&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1001683q&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha310hac89df1&format=xml&bu=0_1,1_100"
556984afa8430acc3617cbd0cece6bcb,41744,40433,2014-07-17 23:59:30.663951000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%85%A8%E6%99%BA%E8%B4%A4%E6%88%BF%E4%BA%A71.7%E4%BA%BF&uid=luvOf0a8H8_Gi2fz0uHiu_upvu_ru-8p082YilPQviicPv8Cgu2ci_u_v8jluviPA&from=1001683q&ua=_Pvjh_PzvCI-JEjPkJAiC_CVBhxcGNqqC&ut=rkHP9luO28fiI2Ny_hvbhguBDqSoq_dBB&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1001683q&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha310hac89df1&format=xml&bu=0_1,1_100"
3c6e4ae8384cb276059a3fc8ecae09b1,41756,29203,2014-07-17 23:59:36.341449000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%8F%A4%E5%89%91%E5%A5%87%E8%B0%AD%E9%AC%BC%E9%9D%A2%E4%BA%BA%E6%98%AF%E8%B0%81&uid=lO2j8l8U2u_aavtD08SE8gP128Yv82ul_8HTagiN2t8Na28pjavFi_ug2tgCa2tHA&from=7300004a&ua=_PvjhjatvhIDJEjPkJAiC_CVBhxc3iqqC&ut=lpw2qfy3E9_ouviYyasri4aHBCl-pwq7AgemA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_coolpad&network=21&cfrom=7300004a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha31chac9bf05&format=xml&bu=0_1,1_100"
3c6e4ae8384cb276059a3fc8ecae09b1,41756,29203,2014-07-17 23:59:41.680389000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%8F%A4%E5%89%91%E5%A5%87%E8%B0%AD%E5%89%A7%E6%83%85&uid=lO2j8l8U2u_aavtD08SE8gP128Yv82ul_8HTagiN2t8Na28pjavFi_ug2tgCa2tHA&from=7300004a&ua=_PvjhjatvhIDJEjPkJAiC_CVBhxc3iqqC&ut=lpw2qfy3E9_ouviYyasri4aHBCl-pwq7AgemA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_coolpad&network=21&cfrom=7300004a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha31chac9bf05&format=xml&bu=0_1,1_100"
556984afa8430acc3617cbd0cece6bcb,41744,40433,2014-07-17 23:59:40.232238000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%85%A8%E6%99%BA%E8%B4%A4%E6%88%BF%E4%BA%A71.7%E4%BA%BF&uid=luvOf0a8H8_Gi2fz0uHiu_upvu_ru-8p082YilPQviicPv8Cgu2ci_u_v8jluviPA&from=1001683q&ua=_Pvjh_PzvCI-JEjPkJAiC_CVBhxcGNqqC&ut=rkHP9luO28fiI2Ny_hvbhguBDqSoq_dBB&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1001683q&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha310hac89df1&format=xml&bu=0_1,1_100"
4907502cf06863e506a5cf30dfd66a74,41736,40362,2014-07-17 23:59:39.150975000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%85%AC%E8%BD%A6%E6%8B%8D%E5%8D%96+%E9%87%8D%E5%BA%86&uid=luS6ulugHf0OOSadlu2uig8zvagruBujla2Pi_8hSi8Du-tg_avj8_u128_Oa2f1A&from=7300001a&ua=_avLCgaH-i46ywoUfpw1zyadsf45a2iLA&ut=5kSYMltqVRgfC18YgI2UI_hXvhgcODOHpi3purRMC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_huawei&network=21&cfrom=7300001a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha308hac49daa&format=xml&bu=0_1,1_100"
8714e38d4514540829c9f8954f675fa6,14673,13211,2014-07-17 23:59:50.780834000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E8%B6%85%E7%BA%A7%E5%85%B5%E7%8E%8B&uid=0aSvula9va0Ta-8kl82Qu_PQ28jbuSuOlO-qt_atHf84avt_ga2wi_uqBigYa2t1A&from=1000377r&ua=_PvjhYa6vhIDJEjPkJAiC_hXvhxcGNxoC&ut=Ji-z8gOYD8omas8U4avjC58c1P8krXGmC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_sj&network=21&cfrom=1000377r&ctv=2&cen=uid_ua_ut&apinfo=ghh1h3951h339b&format=xml
3c6e4ae8384cb276059a3fc8ecae09b1,41756,29203,2014-07-17 23:59:58.525987000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%8F%A4%E5%89%91%E5%A5%87%E8%B0%AD%E7%BB%93%E5%B1%80&uid=lO2j8l8U2u_aavtD08SE8gP128Yv82ul_8HTagiN2t8Na28pjavFi_ug2tgCa2tHA&from=7300004a&ua=_PvjhjatvhIDJEjPkJAiC_CVBhxc3iqqC&ut=lpw2qfy3E9_ouviYyasri4aHBCl-pwq7AgemA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_coolpad&network=21&cfrom=7300004a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha31chac97200&format=xml&bu=0_1,1_100"
90ef57d271b788d98814c4814dff0188,41792,22456,2014-07-18 00:00:04.681674000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E9%87%8D%E5%BA%86%E4%BA%A4%E9%80%9A%E5%A4%A7%E5%AD%A6&uid=_uS98_iC2u0UaH8t0uHWi0u_vujKOS8AjuvY8guqvu8AuB8f_Ovi8_aQ28gaa2tHA&from=7300004a&ua=_PvjhjatvhIDJEjPkJAiC_hXvhxc3i_gC&ut=lpw2qfy3E9_ouBiilI2UN_h5vC_DuLuEkJwcjuRwA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_coolpad&network=21&cfrom=7300004a&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha340hac557b8&format=xml
2b05b6bdddcd9f6b31eaf7222afb8303,41778,29452,2014-07-18 00:00:06.459508000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%9E%81%E5%93%81%E5%85%AC%E5%AD%90&uid=ji-ja_uu28gQaHucgaSEtgPL280k8viFli-LajazS88ja-tg_P2ii_aD2ignuv8MA&from=130g&ua=_a-qi4ujvig-NE64I5me6NIJ2IgUI2tzAqqqB&ut=5a2e6ya8si4eaBC4pJmVgqqSB&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_sony&network=21&cfrom=130g&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha332hade62ee&format=xml
4a356e07465dc63ba0b9da6ccfb427e8,41784,22922,2014-07-18 00:00:09.225397000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%88%91%E6%98%AF%E5%86%9B%E4%BA%BA%E7%9A%84%E8%B4%B1%E5%A5%B4&uid=_8Ssu_iwS8_f8-8g08-6i0aR2i0Nu-iCgaHTuluaS8icO-8pjO2ui_aj28_ruv8aA&from=1001683s&ua=_avLCgaH-i46ywoUfpw1zyadsf45a2iLA&ut=rkHP90Oq28fUI2Ny_hvbhgOYDOHo6qqSB&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_htc&network=21&cfrom=1001683s&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha338hadf598dh000000000000khc83a35202508&format=xml&bu=0_1,1_100"
2e694f2beeef4b7495e9b0fe7eaaa2b9,43011,21233,2014-07-18 00:00:09.477147000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%98%A8%E7%88%B1%E5%9B%BE%E7%89%87&uid=laSuaja7HagHaHiMjOvla0aoSi_waviz_8HPig8Fv88Xu28Jga2Li_aQv8_Oa2fWA&from=1269a&ua=_avLC_aE-i4qywoUfpw1zyadsioVuL8bxLJqC&ut=5tVoipIJ2N_bCvCl_uDVCk4jmq5zA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1000813a&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha803ha37bad&format=xml&bu=0_1,1_100"
4907502cf06863e506a5cf30dfd66a74,41736,40362,2014-07-18 00:00:08.725199000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%85%AC%E8%BD%A6%E6%8B%8D%E5%8D%96&uid=luS6ulugHf0OOSadlu2uig8zvagruBujla2Pi_8hSi8Du-tg_avj8_u128_Oa2f1A&from=7300001a&ua=_avLCgaH-i46ywoUfpw1zyadsf45a2iLA&ut=5kSYMltqVRgfC18YgI2UI_hXvhgcODOHpi3purRMC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_huawei&network=21&cfrom=7300001a&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha308hac49daa&format=xml&bu=0_1,1_100"
323d13b9703ecad5b53c333b58ee43e5,41736,5752,2014-07-17 23:58:15.289902000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%9B%9B%E5%B7%9D%E5%A4%A7%E5%AD%A6%E6%96%87%E5%AD%A6%E9%99%A2&uid=_8SPugOj28_oaBiq_iSh8_i4vi_WaH88g828igOqHiiSPv83_a2h8_aS-ijnuv8PA&from=7300216a&ua=_a-qi4ujvig-NE64I5me6NIJ2IgUI2tzA3GfB&ut=rkHP9YaovYy1asiDzuLe8gIVWMMrA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_htc&network=21&cfrom=1000813a&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha308hada167b&format=xml
559f9cff7f858a794278256ccfa66902,33595,12768,2014-07-17 23:58:24.029792000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%88%91%E5%92%8C%E5%B0%8F%E5%A7%A8%E5%A6%B9%E7%BC%A0%E7%BB%B5%E4%B8%8D%E4%BC%91&uid=_82wu_8e-8lk8v8B082It_ubviYji2iI_aHZi_iVv8KzL4ElB&from=7300185a&ua=_PvjhYa6vhIDJEjPkJAiC_hXvhxcGNqqC&ut=0fXtMgIv2IgbNvi5y8QTNHQEA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=7300185a&ctv=2&cen=uid_ua_ut&apinfo=ghh1h833bh31e0h000000000000khd0c7c0c062c6&format=xml
d1a248f21a9329d7aa3b9201bb195cab,33558,48750,2014-07-17 23:58:23.580617000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E9%A3%98%E9%A3%98%E6%AC%B2%E4%BB%99%E7%8B%BC%E5%A4%AA%E9%83%8E%E5%85%A8%E6%96%87%E9%98%85+%E6%9D%8E%E9%A3%98%E9%A3%98&uid=0iHZ8giKvi_tuSfjlaHt8_u_v8lH8vio0uSm8lP3SiiAPv8x_a2Ei_uW2t_Oa2tHA&from=1000767a&ua=_avLC_PSvhIUJEjPkJAiC_hXvhmcmNToC&ut=JP2ltya8XizpuL8DgISFaJkk3OtwrzTmC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1000767a&ctv=2&cen=uid_ua_ut&apinfo=ghh1h8316hbe70&format=xml
76146ff8d31581d80bd8e3f195428b60,33557,31552,2014-07-17 23:55:38.226786000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%9D%8E%E6%98%93%E5%B3%B0%E4%BB%8A%E5%B9%B4%E5%A5%BD%E5%A4%9A%E5%B2%81%EF%BC%9F%E7%BB%93%E5%A9%9A%E4%BA%86%E5%90%97&uid=9E063769BAA8D3F65B694709148924E6%7C772790310534468&ua=480_800_android_4.0_240&ut=DATANG+S11_4.0.3_10_DATANG&from=7300079a&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=42&cfrom=7300079a&location=11970114.386619%2C3429779.106662%2C---&apinfo=ghh1h8315h7b40&format=xml
480aa8d07c0329653cc978068c91eddf,41760,9712,2014-07-17 23:58:21.407752000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%AD%A3%E6%96%87%E6%98%AF%E8%AE%B2%E7%8E%AF%E5%A2%83%E7%81%BE%E9%9A%BE%E6%9C%AB%E6%97%A5%E6%96%87%E6%9C%89&uid=lav680azHigQiHaCgiB6i0uvvt0u8H870aSau_uISuida2t3gu2S8_aj2t_ua2t1A&from=1001885m&ua=_avLC_aE-i4qywoUfpw1zyadsf45a2iLA&ut=ltWK8gIJ2N_DhvhsguD2urtNvieuC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1001885m&ctv=2&cen=uid_ua_ut&typeid=1&apinfo=ghh1ha320hac31293&format=xml&bu=0_1,1_100"
fd59a71917a1dbff1c21a87da68ec80d,33570,44570,2014-07-17 23:58:28.936572000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E9%BB%84%E8%89%B2%E5%9B%BE%E7%89%87&uid=_OSi8_i7va_3uv810u-Lu_aGS8Y6av8H_uHFuY8O28iSuv8__a2V8_aHvig1a2tHA&from=1000357e&ua=_PvjhYa6vhIDJEjPkJAiC_hXvhxcGNqqC&ut=lJFCzqJL28gjI2I0_hvbhguBDu5QQeqAC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_ktouch&network=21&cfrom=1000357e&ctv=2&cen=uid_ua_ut&apinfo=ghh1h8322hae1a&format=xml
6d1a8961dc8fab76d41786a0a7b5b961,9847,1441,2014-07-17 23:58:34.380709000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E6%B9%96%E5%8D%97%E5%A4%A7%E9%9B%A8%E9%93%81%E8%B7%AF%E4%B8%AD%E6%96%AD%EF%BC%8C&uid=_8vTa08Nvu_8avipl8HZ808v2a_88H8Plu2s8_PW2i8AP28fgOvg8_aovi__a2fWA&from=7300029a&ua=_avYh_aAvCIbJEjPkJAiC_hXvhmcQNfqC&ut=0f2HigIX2I_DhvCX_uL4ukt4QuzzA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_gionee&network=21&cfrom=1000813a&ctv=2&cen=uid_ua_ut&apinfo=ghh1h2677h5a1&format=xml
cb22b54daefd2d8432c11368c07f2361,41768,55416,2014-07-17 23:58:46.734294000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E4%BB%99%E4%BA%94+%E8%B7%91%E7%9A%84%E6%97%B6%E5%80%99%E6%80%8E%E4%B9%88%E6%89%93%E4%B8%80%E8%B4%AB&uid=laHl8lumHugIPS8HY8HKfgu5Si_D8SiDgaHKf_aXvi8nav83ga2H8_uLv8gwa2tHA&from=1000228g&ua=_avLC_aE-i4qywoUfpw1zyadsioVuL8bxL8oC&ut=5tVoipIJ2N_bCvCl_uDVCk4jmq5zA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1000228g&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha328had45a10&format=xml&bu=0_1,1_100"
afcb43484335b327f528fbf02f7222ed,41853,61273,2014-07-17 23:58:37.677615000,http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E5%8F%8C%E8%89%B2%E7%90%83&uid=_uHLiguxS8_cPBfj_uHY8gulBfgNP2avgav_igabSa8KP28TYavOi_aj2ij3a2tHA&from=7300029a&ua=_PvjhYa6vhIDJEjPkJAiC_hXvhxcGNkgC&ut=0f2HfgI22I_Dhvh0guLyukt4QuzzA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox_gionee&network=21&cfrom=1000813a&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha37dhafbef58&format=xml
2526acb0bd5cfd7bcbfdf6dc645cfaf4,41776,52903,2014-07-17 23:58:40.052228000,"http://m.baidu.com/searchbox?type=ding&action=query&service=dg&word=%E4%B8%A4%E6%B4%8B%E9%93%81%E8%B7%AF&uid=_8S7agaT2f_4uvualavEa_aVv8g7u28Fl82qfgOY2i88uv8JYu2c8_aq-i_ja2fWA&from=1000468c&ua=_PvjhYa6vhIDJEjPkJAiC_C-2IgUI2iKAJlfB&ut=pP2liyaUXizpuL8DgNE1qASaA&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21&cfrom=1000468c&ctv=2&cen=uid_ua_ut&apinfo=ghh1ha330had7cea7&format=xml&bu=0_1,1_100"
